trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
505_sabado_36,04:46:54,04:46:54,CANTINHO_UNIVERSITARIO_457,5,,,
505_sabado_36,04:47:07,04:47:07,35_490,6,,,
505_sabado_36,04:47:26,04:47:26,427_456,7,,,
505_sabado_36,04:47:34,04:47:34,567_-_OPOSTO_491,8,,,
505_sabado_36,04:47:44,04:47:44,831_455,9,,,
505_sabado_36,04:48:17,04:48:17,569_-_OPOSTO_492,10,,,
505_sabado_36,04:48:51,04:48:51,468_449,11,,,
505_sabado_36,04:48:55,04:48:55,425_-_OPOSTO_493,12,,,
505_sabado_36,04:49:13,04:49:13,300_-_OPOSTO_588,13,,,
505_sabado_36,04:49:18,04:49:18,472_448,14,,,
505_sabado_36,04:49:21,04:49:21,43_-_LATERAL_494,15,,,
505_sabado_36,04:49:44,04:49:44,290_447,16,,,
505_sabado_36,04:50:10,04:50:10,84_-_OPOSTO_495,17,,,
505_sabado_36,04:50:14,04:50:14,1309_-_OPOSTO_446,18,,,
505_sabado_36,04:50:26,04:50:26,EMBRABA_-_OPOSTO_496,19,,,
505_sabado_36,04:50:27,04:50:27,EMBRAPA_445,20,,,
505_sabado_36,04:51:02,04:51:02,785_444,21,,,
505_sabado_36,04:51:19,04:51:19,505_-_OPOSTO_443,22,,,
505_sabado_36,04:51:34,04:51:34,382_442,23,,,
505_sabado_36,04:52:14,04:52:14,112_441,24,,,
505_sabado_36,04:52:31,04:52:31,889_497,25,,,
505_sabado_36,04:53:00,04:53:00,APTA_-_OPOSTO_137,26,,,
505_sabado_36,04:53:22,04:53:22,845_138,27,,,
505_sabado_36,04:55:00,04:55:00,INTEGRACAO_1,28,,,
505_sabado_36,04:57:59,04:57:59,INTEGRACAO_2,29,,,
505_sabado_36,04:57:59,04:57:59,289E_108,30,,,
505_sabado_36,04:57:59,04:57:59,ARCA_TITAO_155,31,,,
505_sabado_36,04:57:59,04:57:59,DAMAS_106,32,,,
505_sabado_36,04:57:59,04:57:59,OI_-_TELEMAR_012,33,,,
505_sabado_36,04:57:59,04:57:59,_047,34,,,
505_sabado_36,04:58:00,04:58:00,PRACA_CLEMENTINO_PROCOPIO_140,35,,,
505_sabado_36,04:58:17,04:58:17,PREFEITURA_094,36,,,
505_sabado_36,04:58:49,04:58:49,PAGUE_FACIL_097,37,,,
505_sabado_36,04:58:53,04:58:53,REDE_COMPRAS_098,38,,,
505_sabado_36,04:59:07,04:59:07,1044_099,39,,,
505_sabado_36,04:59:09,04:59:09,1054_100,40,,,
505_sabado_36,04:59:09,04:59:09,FEIRA_CENTRAL_013,41,,,
505_sabado_36,04:59:33,04:59:33,454_-_OPOSTO_421,42,,,
505_sabado_36,04:59:45,04:59:45,599_-_OPOSTO_422,43,,,
505_sabado_36,05:00:09,05:00:09,BORBAO_212,44,,,
505_sabado_36,05:01:06,05:01:06,70_001,45,,,
505_sabado_36,05:01:38,05:01:38,274_002,46,,,
505_sabado_36,05:01:46,05:01:46,347_148,47,,,
505_sabado_36,05:02:40,05:02:40,449_003,48,,,
505_sabado_36,05:02:58,05:02:58,259_004,49,,,
505_sabado_36,05:04:25,05:04:25,HOSPITAL_MARIANA_230,50,,,
505_sabado_36,05:04:29,05:04:29,205_224,51,,,
505_sabado_36,05:05:24,05:05:24,AUTO-MOTIVA_223,52,,,
505_sabado_36,05:05:25,05:05:25,AUTO-MOTIVA_222,53,,,
505_sabado_36,05:05:30,05:05:30,ESCOLA_NORMAL_216,54,,,
505_sabado_36,05:05:31,05:05:31,ESCOLA_NORMAL_217,55,,,
505_sabado_36,05:06:07,05:06:07,AUTO_SHOPPING_-_OPOSTO_218,56,,,
505_sabado_36,05:06:45,05:06:45,COPASA_219,57,,,
505_sabado_36,05:08:12,05:08:12,PORTAO_DE_EMBARQUE_428,58,,,
505_sabado_36,05:09:02,05:09:02,CEDMEX_-_OPOSTO_429,59,,,
505_sabado_36,05:10:00,05:10:00,RODOVIARIA_430,60,,,
505_sabado_36,05:10:18,05:10:18,PARTAGE_433,61,,,
505_sabado_36,05:10:42,05:10:42,CITROEN_434,62,,,
505_sabado_36,05:14:22,05:14:22,EXTRA_579,63,,,
505_sabado_36,05:14:52,05:14:52,POLÍCIA_FEDERAL_221,64,,,
505_sabado_36,05:16:54,05:16:54,789_-_OPOSTO_424,65,,,
505_sabado_36,05:17:18,05:17:18,613_-_OPOSTO_343,66,,,
505_sabado_36,05:17:53,05:17:53,40_328,67,,,
505_sabado_36,05:17:56,05:17:56,382_342,68,,,
505_sabado_36,05:18:16,05:18:16,213_329,69,,,
505_sabado_36,05:18:19,05:18:19,202_341,70,,,
505_sabado_36,05:19:27,05:19:27,882_423,71,,,
505_sabado_36,05:21:07,05:21:07,ABRIGO_JOSE_PINHEIRO_437,72,,,
505_sabado_36,05:21:38,05:21:38,298_438,73,,,
505_sabado_36,05:22:39,05:22:39,141_150,74,,,
505_sabado_36,05:24:07,05:24:07,39_208,75,,,
505_sabado_36,05:27:51,05:27:51,BOMPRECO_143,76,,,
505_sabado_36,05:27:54,05:27:54,BOMPRECO_144,77,,,
505_sabado_36,05:28:10,05:28:10,ARCA_CATEDRAL_145,78,,,
505_sabado_36,05:28:14,05:28:14,ANTIGO_PHD_146,79,,,
505_sabado_36,05:28:37,05:28:37,JUIZADO_DO_CONSUMIDOR_105,80,,,
505_sabado_36,05:30:00,05:30:00,REDEPHARMA_477,81,,,
505_sabado_36,05:30:00,05:30:00,ALUÍSIO_CALCADOS_478,82,,,
505_sabado_36,05:30:01,05:30:01,10_381,83,,,
505_sabado_36,05:30:01,05:30:01,518_382,84,,,
505_sabado_36,05:30:01,05:30:01,688_383,85,,,
505_sabado_36,05:30:02,05:30:02,976_384,86,,,
505_sabado_36,05:30:02,05:30:02,118_385,87,,,
505_sabado_36,05:30:02,05:30:02,1225_415,88,,,
505_sabado_36,05:30:02,05:30:02,1369_414,89,,,
505_sabado_36,05:30:03,05:30:03,154_-_OPOSTO_475,90,,,
505_sabado_36,05:30:03,05:30:03,389_479,91,,,
505_sabado_36,05:30:03,05:30:03,480_474,92,,,
505_sabado_36,05:30:03,05:30:03,480_480,93,,,
505_sabado_36,05:30:03,05:30:03,738_481,94,,,
505_sabado_36,05:30:04,05:30:04,147_469,95,,,
505_sabado_36,05:30:04,05:30:04,331_468,96,,,
505_sabado_36,05:30:04,05:30:04,377_-_OPOSTO_482,97,,,
505_sabado_36,05:30:04,05:30:04,337_483,98,,,
505_sabado_36,05:30:05,05:30:05,150_467,99,,,
505_sabado_36,05:30:05,05:30:05,235_484,100,,,
505_sabado_36,05:30:05,05:30:05,10_466,101,,,
505_sabado_36,05:30:05,05:30:05,481_861,102,,,
505_sabado_36,05:30:05,05:30:05,481_485,103,,,
505_sabado_36,05:30:06,05:30:06,1313_-_OPOSTO_464,104,,,
505_sabado_36,05:30:06,05:30:06,1564_486,105,,,
505_sabado_36,05:30:06,05:30:06,521_487,106,,,
505_sabado_36,05:30:06,05:30:06,135_488,107,,,
505_sabado_36,05:30:07,05:30:07,199_489,108,,,
505_sabado_36,05:30:07,05:30:07,76_461,109,,,
505_sabado_36,05:30:08,05:30:08,LUCENA_RACOES_460,110,,,
505_sabado_37,04:45:00,04:45:00,CABRAL_459,1,,,
505_sabado_37,04:45:21,04:45:21,UFCG_453,2,,,
505_sabado_37,04:45:21,04:45:21,UFCG_452,3,,,
505_sabado_37,04:45:37,04:45:37,LAVA-JATO_-_OPOSTO_454,4,,,
505_sabado_37,04:46:54,04:46:54,CANTINHO_UNIVERSITARIO_457,5,,,
505_sabado_37,04:47:07,04:47:07,35_490,6,,,
505_sabado_37,04:47:26,04:47:26,427_456,7,,,
505_sabado_37,04:47:34,04:47:34,567_-_OPOSTO_491,8,,,
505_sabado_37,04:47:44,04:47:44,831_455,9,,,
505_sabado_37,04:48:17,04:48:17,569_-_OPOSTO_492,10,,,
505_sabado_37,04:48:51,04:48:51,468_449,11,,,
505_sabado_37,04:48:55,04:48:55,425_-_OPOSTO_493,12,,,
505_sabado_37,04:49:13,04:49:13,300_-_OPOSTO_588,13,,,
505_sabado_37,04:49:18,04:49:18,472_448,14,,,
505_sabado_37,04:49:21,04:49:21,43_-_LATERAL_494,15,,,
505_sabado_37,04:49:44,04:49:44,290_447,16,,,
505_sabado_37,04:50:10,04:50:10,84_-_OPOSTO_495,17,,,
505_sabado_37,04:50:14,04:50:14,1309_-_OPOSTO_446,18,,,
505_sabado_37,04:50:26,04:50:26,EMBRABA_-_OPOSTO_496,19,,,
505_sabado_37,04:50:27,04:50:27,EMBRAPA_445,20,,,
505_sabado_37,04:51:02,04:51:02,785_444,21,,,
505_sabado_37,04:51:19,04:51:19,505_-_OPOSTO_443,22,,,
505_sabado_37,04:51:34,04:51:34,382_442,23,,,
505_sabado_37,04:52:14,04:52:14,112_441,24,,,
505_sabado_37,04:52:31,04:52:31,889_497,25,,,
505_sabado_37,04:53:00,04:53:00,APTA_-_OPOSTO_137,26,,,
505_sabado_37,04:53:22,04:53:22,845_138,27,,,
505_sabado_37,04:55:00,04:55:00,INTEGRACAO_1,28,,,
505_sabado_37,04:57:59,04:57:59,INTEGRACAO_2,29,,,
505_sabado_37,04:57:59,04:57:59,289E_108,30,,,
505_sabado_37,04:57:59,04:57:59,ARCA_TITAO_155,31,,,
505_sabado_37,04:57:59,04:57:59,DAMAS_106,32,,,
505_sabado_37,04:57:59,04:57:59,OI_-_TELEMAR_012,33,,,
505_sabado_37,04:57:59,04:57:59,_047,34,,,
505_sabado_37,04:58:00,04:58:00,PRACA_CLEMENTINO_PROCOPIO_140,35,,,
505_sabado_37,04:58:17,04:58:17,PREFEITURA_094,36,,,
505_sabado_37,04:58:49,04:58:49,PAGUE_FACIL_097,37,,,
505_sabado_37,04:58:53,04:58:53,REDE_COMPRAS_098,38,,,
505_sabado_37,04:59:07,04:59:07,1044_099,39,,,
505_sabado_37,04:59:09,04:59:09,1054_100,40,,,
505_sabado_37,04:59:09,04:59:09,FEIRA_CENTRAL_013,41,,,
505_sabado_37,04:59:33,04:59:33,454_-_OPOSTO_421,42,,,
505_sabado_37,04:59:45,04:59:45,599_-_OPOSTO_422,43,,,
505_sabado_37,05:00:09,05:00:09,BORBAO_212,44,,,
505_sabado_37,05:01:06,05:01:06,70_001,45,,,
505_sabado_37,05:01:38,05:01:38,274_002,46,,,
505_sabado_37,05:01:46,05:01:46,347_148,47,,,
505_sabado_37,05:02:40,05:02:40,449_003,48,,,
505_sabado_37,05:02:58,05:02:58,259_004,49,,,
505_sabado_37,05:04:25,05:04:25,HOSPITAL_MARIANA_230,50,,,
505_sabado_37,05:04:29,05:04:29,205_224,51,,,
505_sabado_37,05:05:24,05:05:24,AUTO-MOTIVA_223,52,,,
505_sabado_37,05:05:25,05:05:25,AUTO-MOTIVA_222,53,,,
505_sabado_37,05:05:30,05:05:30,ESCOLA_NORMAL_216,54,,,
505_sabado_37,05:05:31,05:05:31,ESCOLA_NORMAL_217,55,,,
505_sabado_37,05:06:07,05:06:07,AUTO_SHOPPING_-_OPOSTO_218,56,,,
505_sabado_37,05:06:45,05:06:45,COPASA_219,57,,,
505_sabado_37,05:08:12,05:08:12,PORTAO_DE_EMBARQUE_428,58,,,
505_sabado_37,05:09:02,05:09:02,CEDMEX_-_OPOSTO_429,59,,,
505_sabado_37,05:10:00,05:10:00,RODOVIARIA_430,60,,,
505_sabado_37,05:10:18,05:10:18,PARTAGE_433,61,,,
505_sabado_37,05:10:42,05:10:42,CITROEN_434,62,,,
505_sabado_37,05:14:22,05:14:22,EXTRA_579,63,,,
505_sabado_37,05:14:52,05:14:52,POLÍCIA_FEDERAL_221,64,,,
505_sabado_37,05:16:54,05:16:54,789_-_OPOSTO_424,65,,,
505_sabado_37,05:17:18,05:17:18,613_-_OPOSTO_343,66,,,
505_sabado_37,05:17:53,05:17:53,40_328,67,,,
505_sabado_37,05:17:56,05:17:56,382_342,68,,,
505_sabado_37,05:18:16,05:18:16,213_329,69,,,
505_sabado_37,05:18:19,05:18:19,202_341,70,,,
505_sabado_37,05:19:27,05:19:27,882_423,71,,,
505_sabado_37,05:21:07,05:21:07,ABRIGO_JOSE_PINHEIRO_437,72,,,
505_sabado_37,05:21:38,05:21:38,298_438,73,,,
505_sabado_37,05:22:39,05:22:39,141_150,74,,,
505_sabado_37,05:24:07,05:24:07,39_208,75,,,
505_sabado_37,05:27:51,05:27:51,BOMPRECO_143,76,,,
505_sabado_37,05:27:54,05:27:54,BOMPRECO_144,77,,,
505_sabado_37,05:28:10,05:28:10,ARCA_CATEDRAL_145,78,,,
505_sabado_37,05:28:14,05:28:14,ANTIGO_PHD_146,79,,,
505_sabado_37,05:28:37,05:28:37,JUIZADO_DO_CONSUMIDOR_105,80,,,
505_sabado_37,05:30:00,05:30:00,REDEPHARMA_477,81,,,
505_sabado_37,05:30:00,05:30:00,ALUÍSIO_CALCADOS_478,82,,,
505_sabado_37,05:30:01,05:30:01,10_381,83,,,
505_sabado_37,05:30:01,05:30:01,518_382,84,,,
505_sabado_37,05:30:01,05:30:01,688_383,85,,,
505_sabado_37,05:30:02,05:30:02,976_384,86,,,
505_sabado_37,05:30:02,05:30:02,118_385,87,,,
505_sabado_37,05:30:02,05:30:02,1225_415,88,,,
505_sabado_37,05:30:02,05:30:02,1369_414,89,,,
505_sabado_37,05:30:03,05:30:03,154_-_OPOSTO_475,90,,,
505_sabado_37,05:30:03,05:30:03,389_479,91,,,
505_sabado_37,05:30:03,05:30:03,480_474,92,,,
505_sabado_37,05:30:03,05:30:03,480_480,93,,,
505_sabado_37,05:30:03,05:30:03,738_481,94,,,
505_sabado_37,05:30:04,05:30:04,147_469,95,,,
505_sabado_37,05:30:04,05:30:04,331_468,96,,,
505_sabado_37,05:30:04,05:30:04,377_-_OPOSTO_482,97,,,
505_sabado_37,05:30:04,05:30:04,337_483,98,,,
505_sabado_37,05:30:05,05:30:05,150_467,99,,,
505_sabado_37,05:30:05,05:30:05,235_484,100,,,
505_sabado_37,05:30:05,05:30:05,10_466,101,,,
505_sabado_37,05:30:05,05:30:05,481_861,102,,,
505_sabado_37,05:30:05,05:30:05,481_485,103,,,
505_sabado_37,05:30:06,05:30:06,1313_-_OPOSTO_464,104,,,
505_sabado_37,05:30:06,05:30:06,1564_486,105,,,
505_sabado_37,05:30:06,05:30:06,521_487,106,,,
505_sabado_37,05:30:06,05:30:06,135_488,107,,,
505_sabado_37,05:30:07,05:30:07,199_489,108,,,
505_sabado_37,05:30:07,05:30:07,76_461,109,,,
505_sabado_37,05:30:08,05:30:08,LUCENA_RACOES_460,110,,,
505_sabado_38,04:45:00,04:45:00,CABRAL_459,1,,,
505_sabado_38,04:45:21,04:45:21,UFCG_453,2,,,
505_sabado_38,04:45:21,04:45:21,UFCG_452,3,,,
505_sabado_38,04:45:37,04:45:37,LAVA-JATO_-_OPOSTO_454,4,,,
505_sabado_38,04:46:54,04:46:54,CANTINHO_UNIVERSITARIO_457,5,,,
505_sabado_38,04:47:07,04:47:07,35_490,6,,,
505_sabado_38,04:47:26,04:47:26,427_456,7,,,
505_sabado_38,04:47:34,04:47:34,567_-_OPOSTO_491,8,,,
505_sabado_38,04:47:44,04:47:44,831_455,9,,,
505_sabado_38,04:48:17,04:48:17,569_-_OPOSTO_492,10,,,
505_sabado_38,04:48:51,04:48:51,468_449,11,,,
505_sabado_38,04:48:55,04:48:55,425_-_OPOSTO_493,12,,,
505_sabado_38,04:49:13,04:49:13,300_-_OPOSTO_588,13,,,
505_sabado_38,04:49:18,04:49:18,472_448,14,,,
505_sabado_38,04:49:21,04:49:21,43_-_LATERAL_494,15,,,
505_sabado_38,04:49:44,04:49:44,290_447,16,,,
505_sabado_38,04:50:10,04:50:10,84_-_OPOSTO_495,17,,,
505_sabado_38,04:50:14,04:50:14,1309_-_OPOSTO_446,18,,,
505_sabado_38,04:50:26,04:50:26,EMBRABA_-_OPOSTO_496,19,,,
505_sabado_38,04:50:27,04:50:27,EMBRAPA_445,20,,,
505_sabado_38,04:51:02,04:51:02,785_444,21,,,
505_sabado_38,04:51:19,04:51:19,505_-_OPOSTO_443,22,,,
505_sabado_38,04:51:34,04:51:34,382_442,23,,,
505_sabado_38,04:52:14,04:52:14,112_441,24,,,
505_sabado_38,04:52:31,04:52:31,889_497,25,,,
505_sabado_38,04:53:00,04:53:00,APTA_-_OPOSTO_137,26,,,
505_sabado_38,04:53:22,04:53:22,845_138,27,,,
505_sabado_38,04:55:00,04:55:00,INTEGRACAO_1,28,,,
505_sabado_38,04:57:59,04:57:59,INTEGRACAO_2,29,,,
505_sabado_38,04:57:59,04:57:59,289E_108,30,,,
505_sabado_38,04:57:59,04:57:59,ARCA_TITAO_155,31,,,
505_sabado_38,04:57:59,04:57:59,DAMAS_106,32,,,
505_sabado_38,04:57:59,04:57:59,OI_-_TELEMAR_012,33,,,
505_sabado_38,04:57:59,04:57:59,_047,34,,,
505_sabado_38,04:58:00,04:58:00,PRACA_CLEMENTINO_PROCOPIO_140,35,,,
505_sabado_38,04:58:17,04:58:17,PREFEITURA_094,36,,,
505_sabado_38,04:58:49,04:58:49,PAGUE_FACIL_097,37,,,
505_sabado_38,04:58:53,04:58:53,REDE_COMPRAS_098,38,,,
505_sabado_38,04:59:07,04:59:07,1044_099,39,,,
505_sabado_38,04:59:09,04:59:09,1054_100,40,,,
505_sabado_38,04:59:09,04:59:09,FEIRA_CENTRAL_013,41,,,
505_sabado_38,04:59:33,04:59:33,454_-_OPOSTO_421,42,,,
505_sabado_38,04:59:45,04:59:45,599_-_OPOSTO_422,43,,,
505_sabado_38,05:00:09,05:00:09,BORBAO_212,44,,,
505_sabado_38,05:01:06,05:01:06,70_001,45,,,
505_sabado_38,05:01:38,05:01:38,274_002,46,,,
505_sabado_38,05:01:46,05:01:46,347_148,47,,,
505_sabado_38,05:02:40,05:02:40,449_003,48,,,
505_sabado_38,05:02:58,05:02:58,259_004,49,,,
505_sabado_38,05:04:25,05:04:25,HOSPITAL_MARIANA_230,50,,,
505_sabado_38,05:04:29,05:04:29,205_224,51,,,
505_sabado_38,05:05:24,05:05:24,AUTO-MOTIVA_223,52,,,
505_sabado_38,05:05:25,05:05:25,AUTO-MOTIVA_222,53,,,
505_sabado_38,05:05:30,05:05:30,ESCOLA_NORMAL_216,54,,,
505_sabado_38,05:05:31,05:05:31,ESCOLA_NORMAL_217,55,,,
505_sabado_38,05:06:07,05:06:07,AUTO_SHOPPING_-_OPOSTO_218,56,,,
505_sabado_38,05:06:45,05:06:45,COPASA_219,57,,,
505_sabado_38,05:08:12,05:08:12,PORTAO_DE_EMBARQUE_428,58,,,
505_sabado_38,05:09:02,05:09:02,CEDMEX_-_OPOSTO_429,59,,,
505_sabado_38,05:10:00,05:10:00,RODOVIARIA_430,60,,,
505_sabado_38,05:10:18,05:10:18,PARTAGE_433,61,,,
505_sabado_38,05:10:42,05:10:42,CITROEN_434,62,,,
505_sabado_38,05:14:22,05:14:22,EXTRA_579,63,,,
505_sabado_38,05:14:52,05:14:52,POLÍCIA_FEDERAL_221,64,,,
505_sabado_38,05:16:54,05:16:54,789_-_OPOSTO_424,65,,,
505_sabado_38,05:17:18,05:17:18,613_-_OPOSTO_343,66,,,
505_sabado_38,05:17:53,05:17:53,40_328,67,,,
505_sabado_38,05:17:56,05:17:56,382_342,68,,,
505_sabado_38,05:18:16,05:18:16,213_329,69,,,
505_sabado_38,05:18:19,05:18:19,202_341,70,,,
505_sabado_38,05:19:27,05:19:27,882_423,71,,,
505_sabado_38,05:21:07,05:21:07,ABRIGO_JOSE_PINHEIRO_437,72,,,
505_sabado_38,05:21:38,05:21:38,298_438,73,,,
505_sabado_38,05:22:39,05:22:39,141_150,74,,,
505_sabado_38,05:24:07,05:24:07,39_208,75,,,
505_sabado_38,05:27:51,05:27:51,BOMPRECO_143,76,,,
505_sabado_38,05:27:54,05:27:54,BOMPRECO_144,77,,,
505_sabado_38,05:28:10,05:28:10,ARCA_CATEDRAL_145,78,,,
505_sabado_38,05:28:14,05:28:14,ANTIGO_PHD_146,79,,,
505_sabado_38,05:28:37,05:28:37,JUIZADO_DO_CONSUMIDOR_105,80,,,
505_sabado_38,05:30:00,05:30:00,REDEPHARMA_477,81,,,
505_sabado_38,05:30:00,05:30:00,ALUÍSIO_CALCADOS_478,82,,,
505_sabado_38,05:30:01,05:30:01,10_381,83,,,
505_sabado_38,05:30:01,05:30:01,518_382,84,,,
505_sabado_38,05:30:01,05:30:01,688_383,85,,,
505_sabado_38,05:30:02,05:30:02,976_384,86,,,
505_sabado_38,05:30:02,05:30:02,118_385,87,,,
505_sabado_38,05:30:02,05:30:02,1225_415,88,,,
505_sabado_38,05:30:02,05:30:02,1369_414,89,,,
505_sabado_38,05:30:03,05:30:03,154_-_OPOSTO_475,90,,,
505_sabado_38,05:30:03,05:30:03,389_479,91,,,
505_sabado_38,05:30:03,05:30:03,480_474,92,,,
505_sabado_38,05:30:03,05:30:03,480_480,93,,,
505_sabado_38,05:30:03,05:30:03,738_481,94,,,
505_sabado_38,05:30:04,05:30:04,147_469,95,,,
505_sabado_38,05:30:04,05:30:04,331_468,96,,,
505_sabado_38,05:30:04,05:30:04,377_-_OPOSTO_482,97,,,
505_sabado_38,05:30:04,05:30:04,337_483,98,,,
505_sabado_38,05:30:05,05:30:05,150_467,99,,,
505_sabado_38,05:30:05,05:30:05,235_484,100,,,
505_sabado_38,05:30:05,05:30:05,10_466,101,,,
505_sabado_38,05:30:05,05:30:05,481_861,102,,,
505_sabado_38,05:30:05,05:30:05,481_485,103,,,
505_sabado_38,05:30:06,05:30:06,1313_-_OPOSTO_464,104,,,
505_sabado_38,05:30:06,05:30:06,1564_486,105,,,
505_sabado_38,05:30:06,05:30:06,521_487,106,,,
505_sabado_38,05:30:06,05:30:06,135_488,107,,,
505_sabado_38,05:30:07,05:30:07,199_489,108,,,
505_sabado_38,05:30:07,05:30:07,76_461,109,,,
505_sabado_38,05:30:08,05:30:08,LUCENA_RACOES_460,110,,,
505_sabado_39,04:45:00,04:45:00,CABRAL_459,1,,,
505_sabado_39,04:45:21,04:45:21,UFCG_453,2,,,
505_sabado_39,04:45:21,04:45:21,UFCG_452,3,,,
505_sabado_39,04:45:37,04:45:37,LAVA-JATO_-_OPOSTO_454,4,,,
505_sabado_39,04:46:54,04:46:54,CANTINHO_UNIVERSITARIO_457,5,,,
505_sabado_39,04:47:07,04:47:07,35_490,6,,,
505_sabado_39,04:47:26,04:47:26,427_456,7,,,
505_sabado_39,04:47:34,04:47:34,567_-_OPOSTO_491,8,,,
505_sabado_39,04:47:44,04:47:44,831_455,9,,,
505_sabado_39,04:48:17,04:48:17,569_-_OPOSTO_492,10,,,
505_sabado_39,04:48:51,04:48:51,468_449,11,,,
505_sabado_39,04:48:55,04:48:55,425_-_OPOSTO_493,12,,,
505_sabado_39,04:49:13,04:49:13,300_-_OPOSTO_588,13,,,
505_sabado_39,04:49:18,04:49:18,472_448,14,,,
505_sabado_39,04:49:21,04:49:21,43_-_LATERAL_494,15,,,
505_sabado_39,04:49:44,04:49:44,290_447,16,,,
505_sabado_39,04:50:10,04:50:10,84_-_OPOSTO_495,17,,,
505_sabado_39,04:50:14,04:50:14,1309_-_OPOSTO_446,18,,,
505_sabado_39,04:50:26,04:50:26,EMBRABA_-_OPOSTO_496,19,,,
505_sabado_39,04:50:27,04:50:27,EMBRAPA_445,20,,,
505_sabado_39,04:51:02,04:51:02,785_444,21,,,
505_sabado_39,04:51:19,04:51:19,505_-_OPOSTO_443,22,,,
505_sabado_39,04:51:34,04:51:34,382_442,23,,,
505_sabado_39,04:52:14,04:52:14,112_441,24,,,
505_sabado_39,04:52:31,04:52:31,889_497,25,,,
505_sabado_39,04:53:00,04:53:00,APTA_-_OPOSTO_137,26,,,
505_sabado_39,04:53:22,04:53:22,845_138,27,,,
505_sabado_39,04:55:00,04:55:00,INTEGRACAO_1,28,,,
505_sabado_39,04:57:59,04:57:59,INTEGRACAO_2,29,,,
505_sabado_39,04:57:59,04:57:59,289E_108,30,,,
505_sabado_39,04:57:59,04:57:59,ARCA_TITAO_155,31,,,
505_sabado_39,04:57:59,04:57:59,DAMAS_106,32,,,
505_sabado_39,04:57:59,04:57:59,OI_-_TELEMAR_012,33,,,
505_sabado_39,04:57:59,04:57:59,_047,34,,,
505_sabado_39,04:58:00,04:58:00,PRACA_CLEMENTINO_PROCOPIO_140,35,,,
505_sabado_39,04:58:17,04:58:17,PREFEITURA_094,36,,,
505_sabado_39,04:58:49,04:58:49,PAGUE_FACIL_097,37,,,
505_sabado_39,04:58:53,04:58:53,REDE_COMPRAS_098,38,,,
505_sabado_39,04:59:07,04:59:07,1044_099,39,,,
505_sabado_39,04:59:09,04:59:09,1054_100,40,,,
505_sabado_39,04:59:09,04:59:09,FEIRA_CENTRAL_013,41,,,
505_sabado_39,04:59:33,04:59:33,454_-_OPOSTO_421,42,,,
505_sabado_39,04:59:45,04:59:45,599_-_OPOSTO_422,43,,,
505_sabado_39,05:00:09,05:00:09,BORBAO_212,44,,,
505_sabado_39,05:01:06,05:01:06,70_001,45,,,
505_sabado_39,05:01:38,05:01:38,274_002,46,,,
505_sabado_39,05:01:46,05:01:46,347_148,47,,,
505_sabado_39,05:02:40,05:02:40,449_003,48,,,
505_sabado_39,05:02:58,05:02:58,259_004,49,,,
505_sabado_39,05:04:25,05:04:25,HOSPITAL_MARIANA_230,50,,,
505_sabado_39,05:04:29,05:04:29,205_224,51,,,
505_sabado_39,05:05:24,05:05:24,AUTO-MOTIVA_223,52,,,
505_sabado_39,05:05:25,05:05:25,AUTO-MOTIVA_222,53,,,
505_sabado_39,05:05:30,05:05:30,ESCOLA_NORMAL_216,54,,,
505_sabado_39,05:05:31,05:05:31,ESCOLA_NORMAL_217,55,,,
505_sabado_39,05:06:07,05:06:07,AUTO_SHOPPING_-_OPOSTO_218,56,,,
505_sabado_39,05:06:45,05:06:45,COPASA_219,57,,,
505_sabado_39,05:08:12,05:08:12,PORTAO_DE_EMBARQUE_428,58,,,
505_sabado_39,05:09:02,05:09:02,CEDMEX_-_OPOSTO_429,59,,,
505_sabado_39,05:10:00,05:10:00,RODOVIARIA_430,60,,,
505_sabado_39,05:10:18,05:10:18,PARTAGE_433,61,,,
505_sabado_39,05:10:42,05:10:42,CITROEN_434,62,,,
505_sabado_39,05:14:22,05:14:22,EXTRA_579,63,,,
505_sabado_39,05:14:52,05:14:52,POLÍCIA_FEDERAL_221,64,,,
505_sabado_39,05:16:54,05:16:54,789_-_OPOSTO_424,65,,,
505_sabado_39,05:17:18,05:17:18,613_-_OPOSTO_343,66,,,
505_sabado_39,05:17:53,05:17:53,40_328,67,,,
505_sabado_39,05:17:56,05:17:56,382_342,68,,,
505_sabado_39,05:18:16,05:18:16,213_329,69,,,
505_sabado_39,05:18:19,05:18:19,202_341,70,,,
505_sabado_39,05:19:27,05:19:27,882_423,71,,,
505_sabado_39,05:21:07,05:21:07,ABRIGO_JOSE_PINHEIRO_437,72,,,
505_sabado_39,05:21:38,05:21:38,298_438,73,,,
505_sabado_39,05:22:39,05:22:39,141_150,74,,,
505_sabado_39,05:24:07,05:24:07,39_208,75,,,
505_sabado_39,05:27:51,05:27:51,BOMPRECO_143,76,,,
505_sabado_39,05:27:54,05:27:54,BOMPRECO_144,77,,,
505_sabado_39,05:28:10,05:28:10,ARCA_CATEDRAL_145,78,,,
505_sabado_39,05:28:14,05:28:14,ANTIGO_PHD_146,79,,,
505_sabado_39,05:28:37,05:28:37,JUIZADO_DO_CONSUMIDOR_105,80,,,
505_sabado_39,05:30:00,05:30:00,REDEPHARMA_477,81,,,
505_sabado_39,05:30:00,05:30:00,ALUÍSIO_CALCADOS_478,82,,,
